NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027
180008771063,2018,3303302,Niterói,33,RJ,24.0,F,0.0,1,1,3303302.0,Niterói,33.0,RJ,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303302,Niterói,33,RJ,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,F,B,3,B,A,B,B,A,A,B,A,B,A,B,A,A,C,B,B,D,B,B,B,A,A
180008436390,2018,2611101,Petrolina,26,PE,18.0,M,0.0,1,1,2609907.0,Ouricuri,26.0,PE,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611101,Petrolina,26,PE,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,F,D,D,3,J,A,B,C,B,B,B,B,B,A,B,A,A,B,B,A,C,A,B,B,A,A
180010814848,2018,1501402,Belém,15,PA,17.0,M,0.0,3,1,1501402.0,Belém,15.0,PA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,A,B,A,B,3,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,C,A
180009995509,2018,2207702,Parnaíba,22,PI,42.0,F,1.0,3,1,2205706.0,Luís Correia,22.0,PI,1,9,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207702,Parnaíba,22,PI,1.0,1.0,1.0,1.0,448.0,453.0,458.0,460.0,447.1,616.3,405.9,463.9,EABDECDBEDAABCBEACDBADDCAADEDDBEAACDBBCDBCCEE,EADCDADEDEEBBEABCACDECBDADCEEBEEDBEAAADADAEED,99999ACCCDCBDBCCAAACECEDEEBECBDDCDEECADADEEEBADCBC,DACEDBBBDEACDEEADCCADDABACADBDECDEEACBADDCAEC,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,120.0,40.0,40.0,100.0,40.0,340.0,A,A,B,A,7,C,A,B,D,B,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A,A,A
180010716793,2018,2925501,Prado,29,BA,18.0,M,0.0,2,1,2925501.0,Prado,29.0,BA,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925501,Prado,29,BA,1.0,1.0,1.0,1.0,449.0,452.0,456.0,462.0,408.4,437.3,453.7,619.8,BCECABBDCEBCADBCBCEBCDDBBECECABCADACEEBDABBCB,BBCDDACABDABCCDAABDCBCDBCCACBACBCCABCB.DBCDBC,BBDAC99999DCBDBBCEDEEDCBEDCAABABBBCBECDADDBEBBCACE,BDCACBCADDCACEDAAACCACADBCBCBAEADECBCAACBCACB,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,40.0,40.0,120.0,40.0,360.0,D,F,B,D,4,C,A,B,C,A,B,B,A,B,A,A,A,A,B,A,A,B,B,A,B,A,A
180009833354,2018,4319901,Sapiranga,43,RS,18.0,F,0.0,1,1,4319901.0,Sapiranga,43.0,RS,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4319901,Sapiranga,43,RS,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,484.1,602.0,566.8,483.6,EEBEABBDACDCBEAEBCBDCEDCBCCACECEABACEADCBABAE,ABECACBBBACEAADDDADACEACEEDDEEAEABDABDBBAEACD,99999EBDEBECDDCDBEEDEAAAABDEDCCDCABCDEEBAEBEAACECE,DBCDBCEDBDECBDBBABCDBDCEABEAEAEBDBCBCCACBDCEC,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,120.0,120.0,120.0,600.0,D,D,D,D,5,F,A,B,D,B,A,B,B,B,A,B,A,B,C,B,B,E,B,C,B,A,A
180011675727,2018,3550308,São Paulo,35,SP,31.0,F,0.0,3,1,3550308.0,São Paulo,35.0,SP,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1.0,1.0,1.0,1.0,447.0,451.0,455.0,459.0,388.9,501.9,490.4,544.2,ACBBBECDEAACDCECCCDCCBDBCCBEAABEBDCABDEEBBEAE,EBDCBCABDEBAEECDABECADCDADDCBCCAEBAEADCBDACEC,99999BBCECAACDAEACEBDBDDCADBEDABABDACEBDCBAEABDABC,BCCAAADCDBBCECCABEABBCDACADBCEDABCCAEACACCDAD,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,140.0,120.0,140.0,120.0,0.0,520.0,B,B,F,B,4,E,A,D,D,B,A,B,A,B,A,B,A,B,C,B,A,E,A,A,B,A,A
180010377848,2018,2904605,Brumado,29,BA,17.0,F,0.0,2,1,2904605.0,Brumado,29.0,BA,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904605,Brumado,29,BA,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,490.5,592.9,544.1,458.9,DBDDBEEBDEDCBEEEEEAECBDBCCCBBEAADEABABCCBACBD,BEDAAAECCAAAEADEDEEABDEEACCCCDCDBBEBDAADADEEB,BEBBC99999EBEADACADCAAEBACBECBCDCDACACBDDDCCBDCAEE,ECEACBDCEAEDDADEDBDCCEBAABDCACBAADCABDECEADCC,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,140.0,40.0,40.0,140.0,40.0,400.0,E,E,A,A,6,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,B,A
180008223459,2018,2609402,Moreno,26,PE,17.0,F,0.0,3,1,2616407.0,Vitória de Santo Antão,26.0,PE,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616407,Vitória de Santo Antão,26,PE,1.0,1.0,1.0,1.0,448.0,454.0,457.0,460.0,400.4,545.1,445.8,434.9,EBBEAEADAABBBEADABEDEBEDABDBACBAACAACCDBCCDEE,BEABCEBEAAEDEEAADECBBECCAEABEABDECEBBABAEAEAB,99999BDEAAACAABEBBBAABBBAADEBACABEAACDCCAADEBABBAE,CCAACDAACDEEDBDEDEAAEBCCACBBDCDDACADDEACEACAC,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,80.0,80.0,120.0,80.0,20.0,380.0,B,B,B,B,4,D,A,C,D,A,B,B,A,A,A,A,A,A,B,A,A,C,B,B,B,A,A
180013445744,2018,5211909,Jataí,52,GO,34.0,F,0.0,2,1,5211909.0,Jataí,52.0,GO,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211909,Jataí,52,GO,1.0,1.0,1.0,1.0,448.0,453.0,458.0,460.0,389.6,602.8,518.7,455.8,EABBEAAEDBBBCECBCCCBCBEDAADCBDACABECADEACAEBB,CABABDDADAEDBAABEECAABAAEBADEDEAAAEAAABBABDBE,99999DBEEBDADAEEEAAAEDABABEDBCCCCBCDDBEEAAABACABAB,BEBAABAABCBE*EBCBEBCECCDCBAEBACEECABABAAEAAAA,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,100.0,120.0,100.0,100.0,20.0,440.0,B,B,C,A,4,D,A,C,D,B,B,B,A,B,A,B,A,A,B,B,A,D,A,B,B,A,A
180010735206,2018,3550308,São Paulo,35,SP,33.0,M,0.0,2,1,3550308.0,São Paulo,35.0,SP,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1.0,1.0,1.0,1.0,447.0,454.0,457.0,459.0,403.6,505.1,508.0,480.2,CADBDACCBACEABBAAEBBCEBDAECABDA*BEBCBBCEEABDE,BCDCADADDACBEDADCBBEBACCBAEBABEABABCCCDBABBEC,99999EBECDBBEDCABEEACAAAACCBEDCACBEADBBBCDADBCCADC,CECADADEEBEBDCBCBABAADEADBDDBDBDBADBCACBBEBDB,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,80.0,80.0,120.0,80.0,480.0,C,C,C,B,4,F,A,B,C,A,A,B,A,B,A,B,A,B,B,A,B,C,B,B,B,A,A
180008684821,2018,2409407,Pau dos Ferros,24,RN,20.0,M,0.0,1,1,2409407.0,Pau dos Ferros,24.0,RN,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409407,Pau dos Ferros,24,RN,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,B,B,5,E,A,C,D,B,B,B,A,A,A,A,A,A,B,A,A,E,A,C,B,A,A
180008967797,2018,5200258,Águas Lindas de Goiás,52,GO,40.0,M,0.0,3,1,5300108.0,Brasília,53.0,DF,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200258,Águas Lindas de Goiás,52,GO,1.0,1.0,1.0,1.0,447.0,454.0,457.0,459.0,521.9,520.9,340.1,612.1,ACDDDECECEECBCECDEBCEEBDCCBDAADCBEBAEADEEE*DD,CADABADECAABECCBEAACDCECEBABCCEEACEDCBEAEEECD,99999CDDECBECCAADABABADDCDBCCBBBECCBCDBDAEBBAACACD,CDBDDDCDBCEBDABCDBADCCDACDCBCCBDBEEEEBCCBCCAC,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,140.0,120.0,120.0,120.0,40.0,540.0,C,E,C,D,3,C,A,B,C,B,A,B,A,B,A,A,A,A,B,B,A,D,B,B,A,A,A
180008326607,2018,1302603,Manaus,13,AM,28.0,F,1.0,3,1,1507979.0,Terra Santa,15.0,PA,1,8,1,3.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302603,Manaus,13,AM,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,A,A,4,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A
180010873080,2018,2200459,Alvorada do Gurguéia,22,PI,19.0,F,0.0,3,2,,,,,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201903,Bom Jesus,22,PI,1.0,1.0,1.0,1.0,447.0,451.0,455.0,459.0,453.3,548.3,422.5,420.9,ECDBBBDDAEDBC*EBBCBABECBCCECBAACBBDBADDDBABBC,ACCCCEBCBBCBCCAECCCADCCCBBDEDCABCACBBDBEBBADA,99999DBDACDDAACBABCBAEBCBDCDCCABADABBB*CEBBADDBDCC,BDBDEBACEBCBBDCBCBAECCCDBDCEEACBBCCDEBBCBEDBA,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,100.0,40.0,40.0,100.0,40.0,320.0,C,E,A,B,6,B,A,B,D,A,B,B,A,A,A,A,A,A,B,B,A,C,A,A,A,A,A
180011797977,2018,2702603,Feira Grande,27,AL,23.0,M,1.0,3,1,3550308.0,São Paulo,35.0,SP,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700300,Arapiraca,27,AL,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,408.1,504.1,503.5,421.9,EDDACCBAAADEBDBDDDBEAADCCDBBACAEECCAABAEBAABB,EAEBACAADBAEDAEECEACEDEAACCCDAABEBDEDACEACBDB,99999CBEDBABEACCCCBABABDEBAACBAEAADBDCDEDACCBDAAAB,ABDBDECACBDAAAAABCDEBBBBDDECBAEEEABA.CBDBABCE,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,100.0,40.0,40.0,60.0,20.0,260.0,D,D,A,A,7,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180007512788,2018,2308203,Meruoca,23,CE,18.0,M,0.0,3,1,2312908.0,Sobral,23.0,CE,2,0,2,1.0,0,23017368.0,2308203.0,Meruoca,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312908,Sobral,23,CE,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,B,5,C,A,B,D,A,A,C,A,A,A,B,A,A,C,B,B,B,A,A,B,B,A
180011998878,2018,2911709,Guanambi,29,BA,18.0,M,0.0,3,1,2911709.0,Guanambi,29.0,BA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911709,Guanambi,29,BA,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,557.1,624.3,599.4,670.5,EEBEDABBDCEBAADECABEBDDEBBADBBAAABECAEBACDAED,AAAAAEBBCACCBCDDABBDCCEBEEEBEECADAECBDBAEEDAD,EBEDB99999ACDDEABECACEBDDEABDECDCDBDECBBACABAABCED,DCCBCCEEADCACCBBACDDCBEBEAEDAEEADEBBDEDBAAABB,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,120.0,120.0,60.0,540.0,D,H,C,D,5,D,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B,A,A
180007265992,2018,2613107,São Caitano,26,PE,19.0,F,0.0,1,1,3518800.0,Guarulhos,35.0,SP,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613107,São Caitano,26,PE,1.0,1.0,1.0,1.0,448.0,454.0,457.0,460.0,449.2,629.0,583.6,509.6,ACBBCEEDBABBDCBAADDDECCBAAEBDDAABCAEBCCCDAEAE,CEECAABBAAECDAEDAEADEAACEABCDEEAEBEABCBAACBCD,EBBDB99999AAACCABCADEABAACDADADBACBCEACBBADEBBCAED,ACBDCCDCBAAEDBDBBEADEDBACEABBCDACEBAEEBDDCABA,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,120.0,160.0,120.0,120.0,120.0,640.0,A,B,C,A,5,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,A,A
180008544379,2018,3303500,Nova Iguaçu,33,RJ,20.0,M,0.0,3,1,3304557.0,Rio de Janeiro,33.0,RJ,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305554,Seropédica,33,RJ,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,C,D,B,B,5,D,A,C,C,A,A,B,B,B,A,B,A,A,B,A,B,E,A,B,B,A,A
180007219627,2018,2504009,Campina Grande,25,PB,18.0,F,0.0,3,1,3304557.0,Rio de Janeiro,33.0,RJ,2,0,2,1.0,0,25114433.0,2504009.0,Campina Grande,25.0,PB,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504009,Campina Grande,25,PB,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,412.7,482.3,329.0,449.2,AEBEABBACEBABACEAEDCDCDCAADBEDCAACDDACAADCBAA,ACBEDBCEADEDBDABCEBABECDECAAEABDBEAEBBDAAEEBA,99999CCEACCDDADBEBABBEBABDDEACDBBCDACCBDACDBADBBDA,CABBDEDACDABDBEBADDCDCEDCEEAADDCEABBDCACDCEBD,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,120.0,120.0,100.0,580.0,C,C,C,B,4,B,B,B,C,A,A,B,A,A,A,A,A,A,B,A,B,B,A,A,B,B,A
180011602094,2018,2509701,Monteiro,25,PB,16.0,F,0.0,3,1,2509701.0,Monteiro,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509701,Monteiro,25,PB,1.0,1.0,1.0,1.0,448.0,453.0,458.0,460.0,486.0,668.5,610.7,409.3,DAACCEBBEBDABABCEDCDDEEDDECBDCDDCCCDBCBBDECAD,ECCCBEDEDAEBBDBECECEEBBDCECBEBDECDDCAABEAABBE,BCEED99999BCDCDEBDDBCBAEDBCCECBDBBEBDDCDCAEDDCABBC,BCCCBDCDCCCBCDECDECBBBBCDCEBDCCCBCBDADBBECDBD,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,120.0,180.0,120.0,120.0,140.0,680.0,E,G,D,D,4,J,D,C,E,A,B,B,B,A,A,B,A,A,C,B,A,D,A,B,B,C,B
180008194989,2018,5003157,Coronel Sapucaia,50,MS,15.0,F,0.0,3,1,5000609.0,Amambai,50.0,MS,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000609,Amambai,50,MS,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,D,D,4,H,A,C,D,B,B,B,B,B,B,B,A,B,D,A,B,C,B,C,B,C,A
